alpha_rad,FI
3.578274874809720174e+00,5.211297853632260724e-01
3.586341822008317859e+00,5.299162071822435260e-01
3.594408769206915988e+00,5.384966252194987035e-01
3.602475716405514117e+00,5.468737086316548535e-01
3.610542663604112246e+00,5.671757645460673292e-01
3.618609610802710375e+00,5.750428509341770633e-01
3.626676558001308504e+00,5.827144225717917347e-01
3.634743505199906632e+00,5.901942047358127441e-01
3.642810452398504317e+00,5.974860122918176364e-01
3.650877399597102446e+00,6.045937298466892429e-01
3.658944346795700575e+00,6.213176747217993290e-01
3.667011293994298704e+00,6.279708184309572561e-01
3.675078241192896833e+00,6.344516806089337546e-01
3.683145188391494962e+00,6.407644107887900953e-01
3.691212135590093091e+00,6.469131328877538722e-01
3.699279082788690776e+00,6.529019359345173967e-01
3.707346029987288905e+00,6.587348662796435050e-01
3.715412977185887033e+00,6.667795847046623647e-01
3.723479924384485162e+00,6.722889444562127892e-01
3.731546871583083291e+00,6.776544169153150277e-01
3.739613818781681420e+00,6.828798315607823577e-01
3.747680765980279549e+00,6.879689440831816549e-01
3.755747713178877234e+00,6.929254347221055488e-01
3.763814660377475363e+00,6.977529059977197745e-01
3.771881607576073492e+00,7.163289026509485069e-01
3.779948554774671621e+00,7.207427107483074247e-01
3.788015501973269750e+00,7.250408442031843759e-01
3.796082449171867879e+00,7.292265677396169155e-01
3.804149396370466008e+00,7.333030611525417353e-01
3.812216343569063692e+00,7.372734178891607870e-01
3.820283290767661821e+00,7.531498684585298253e-01
3.828350237966259950e+00,7.567856295883975681e-01
3.836417185164858079e+00,7.603264161927286713e-01
3.844484132363456208e+00,7.637749759274569117e-01
3.852551079562054337e+00,7.671339649197044253e-01
3.860618026760652466e+00,7.704059599991825991e-01
3.868684973959250151e+00,7.735934587077469837e-01
3.876751921157848280e+00,7.796148522830649297e-01
3.884818868356446409e+00,7.826119502560462404e-01
3.892885815555044537e+00,7.855321005230645470e-01
3.900952762753642666e+00,7.883775007329264506e-01
3.909019709952240795e+00,7.911502712153110073e-01
3.917086657150838924e+00,7.938524670505160419e-01
3.925153604349436609e+00,7.964510507774236192e-01
3.933220551548034738e+00,7.990183228676838167e-01
3.941287498746632867e+00,8.015208025581758156e-01
3.949354445945230996e+00,8.039602888816822501e-01
3.957421393143829125e+00,8.063385282653284802e-01
3.965488340342427254e+00,8.086572042950289640e-01
3.973555287541025383e+00,8.109179484407789129e-01
3.981622234739623512e+00,8.151938312029020084e-01
3.989689181938221196e+00,8.173224391420211843e-01
3.997756129136819325e+00,8.193981095024477357e-01
4.005823076335417454e+00,8.214222646603087652e-01
4.013890023534015583e+00,8.233962856098882011e-01
4.021956970732613712e+00,8.253215028306390977e-01
4.030023917931211841e+00,8.433442915876889767e-01
4.038090865129809970e+00,8.450179361793440647e-01
4.046157812328408099e+00,8.466503085281803509e-01
4.054224759527006228e+00,8.482424809376423180e-01
4.062291706725604357e+00,8.497954892836736551e-01
4.070358653924202486e+00,8.513103400846298019e-01
4.078425601122800614e+00,8.527880043187897607e-01
4.086492548321398743e+00,8.656997551440207550e-01
4.094559495519996872e+00,8.670135801098304285e-01
4.102626442718595001e+00,8.682949672731364865e-01
4.110693389917193130e+00,8.695447254336484688e-01
4.118760337115791259e+00,8.707636378313728942e-01
4.126827284314387612e+00,8.719524612228642946e-01
4.134894231512985741e+00,8.731119274170699995e-01
4.142961178711583869e+00,8.762449296398708842e-01
4.151028125910181998e+00,8.773351946475224095e-01
4.159095073108780127e+00,8.783984043003283393e-01
4.167162020307378256e+00,8.794351930398597306e-01
4.175228967505976385e+00,8.804461755968485681e-01
4.183295914704574514e+00,8.814319459908359633e-01
4.191362861903172643e+00,8.837538681327401502e-01
4.199429809101770772e+00,8.846828018039172292e-01
4.207496756300368901e+00,8.855883560345028105e-01
4.215563703498967030e+00,8.864710486137676870e-01
4.223630650697565159e+00,8.873313789552164099e-01
4.231697597896163288e+00,8.881698310450936162e-01
4.239764545094761417e+00,8.889868725282569217e-01
4.247831492293359545e+00,8.946193199265223273e-01
4.255898439491957674e+00,8.953669969687936270e-01
4.263965386690555803e+00,8.960952087473578187e-01
4.272032333889153932e+00,8.968043549565314354e-01
4.280099281087752061e+00,8.974948211458890768e-01
4.288166228286350190e+00,8.981669804827773218e-01
4.296233175484948319e+00,9.022473575672165236e-01
4.304300122683546448e+00,9.028661807922128135e-01
4.312367069882144577e+00,9.034681653502492082e-01
4.320434017080742706e+00,9.040536286961305956e-01
4.328500964279340835e+00,9.046228785213789036e-01
4.336567911477938964e+00,9.051762117723048950e-01
4.344634858676537092e+00,9.057139156236552191e-01
4.352701805875135221e+00,9.007393445954835487e-01
4.360768753073731574e+00,9.012701490843012531e-01
4.368835700272329703e+00,9.017854904789726067e-01
4.376902647470927832e+00,9.022856245023918031e-01
4.384969594669525961e+00,9.027707988065561961e-01
4.393036541868124090e+00,9.032412520669751421e-01
4.401103489066722219e+00,9.027211413704152587e-01
4.409170436265320348e+00,9.031667205942559562e-01
4.417237383463918476e+00,9.035981150887678615e-01
4.425304330662516605e+00,9.040155322657233983e-01
4.433371277861114734e+00,9.044191710574477350e-01
4.441438225059712863e+00,9.048092236948553913e-01
4.449505172258310992e+00,9.051858747145630213e-01
4.457572119456909121e+00,9.051246171750003677e-01
4.465639066655507250e+00,9.054754905947758337e-01
4.473706013854105379e+00,9.058133778391493918e-01
4.481772961052703508e+00,9.061384357641431020e-01
4.489839908251301637e+00,9.064508140129430291e-01
4.497906855449899766e+00,9.067506566085681285e-01
4.505973802648497895e+00,9.070381008988624982e-01
4.514040749847096023e+00,8.990158964875203385e-01
4.522107697045694152e+00,8.992980355608948262e-01
4.530174644244292281e+00,8.995672859188610371e-01
4.538241591442890410e+00,8.998237675887440501e-01
4.546308538641488539e+00,9.000675939592007735e-01
4.554375485840086668e+00,9.002988732346529632e-01
4.562442433038684797e+00,8.983150336884395681e-01
4.570509380237282926e+00,8.985260624246160788e-01
4.578576327435881055e+00,8.987246266402457717e-01
4.586643274634477407e+00,8.989108142923372124e-01
4.594710221833075536e+00,8.990847068060173752e-01
4.602777169031673665e+00,8.992463795017963113e-01
4.610844116230271794e+00,8.993959028258605715e-01
4.618911063428869923e+00,8.985516155842655506e-01
4.626978010627468052e+00,8.986783468068378911e-01
4.635044957826066181e+00,8.987930165507244107e-01
4.643111905024664310e+00,8.988956753383350318e-01
4.651178852223262439e+00,8.989863674435338847e-01
4.659245799421860568e+00,8.990651315949198530e-01
4.667312746620458697e+00,9.016420042676260849e-01
4.675379693819056826e+00,9.016945186295239889e-01
4.683446641017654954e+00,9.017354114892783823e-01
4.691513588216253083e+00,9.017646990995390466e-01
4.699580535414851212e+00,9.017823950231775854e-01
4.707647482613449341e+00,9.017885069677337162e-01
4.715714429812047470e+00,9.017830373083987050e-01
4.723781377010645599e+00,8.972751849629219123e-01
