alpha_rad,FI
4.164806409467542991e+00,3.026439856829566732e+00
4.172791507340107842e+00,3.012683300617216453e+00
4.180776605212672692e+00,2.998283738090170125e+00
4.188761703085237542e+00,2.983217836946374657e+00
4.196746800957802392e+00,2.967461012850582502e+00
4.204731898830367243e+00,2.996349385769420781e+00
4.212716996702932093e+00,2.979685008613604857e+00
4.220702094575496943e+00,2.962263263520208856e+00
4.228687192448061793e+00,2.944054022252248437e+00
4.236672290320626644e+00,2.925025606165683634e+00
4.244657388193191494e+00,2.905144801967485257e+00
4.252642486065756344e+00,2.929820434987081779e+00
4.260627583938321195e+00,2.908778224655003353e+00
4.268612681810886045e+00,2.886788579152814282e+00
4.276597779683450007e+00,2.863810905351651837e+00
4.284582877556014857e+00,2.839802672163195929e+00
4.292567975428579707e+00,2.814719383982392742e+00
4.300553073301144558e+00,2.788514587501907283e+00
4.308538171173709408e+00,2.807577286105234382e+00
4.316523269046274258e+00,2.779711431085424955e+00
4.324508366918839108e+00,2.750581851274764400e+00
4.332493464791403959e+00,2.720132398233265913e+00
4.340478562663968809e+00,2.688304717477914885e+00
4.348463660536533659e+00,2.655038340473400371e+00
4.356448758409098510e+00,2.665323556590962095e+00
4.364433856281663360e+00,2.629750219480643914e+00
4.372418954154228210e+00,2.592545870302032096e+00
4.380404052026793060e+00,2.553639772996885604e+00
4.388389149899357911e+00,2.512959625517075857e+00
4.396374247771922761e+00,2.470431884945534673e+00
4.404359345644487611e+00,2.425982261730347478e+00
4.412344443517052461e+00,2.423671371886009229e+00
4.420329541389617312e+00,2.375859102441328030e+00
4.428314639262182162e+00,2.325881336851522985e+00
4.436299737134747012e+00,2.273661456469435738e+00
4.444284835007311862e+00,2.219125687060180319e+00
4.452269932879876713e+00,2.162204588391776205e+00
4.460255030752441563e+00,2.102834697431814615e+00
4.468240128625006413e+00,2.083801009011853278e+00
4.476225226497571263e+00,2.019903366463729810e+00
4.484210324370136114e+00,1.953358512799441726e+00
4.492195422242700964e+00,1.884138847884947010e+00
4.500180520115265814e+00,1.812235194127520765e+00
4.508165617987830665e+00,1.737661064535701794e+00
4.516150715860395515e+00,1.702657101478955104e+00
4.524135813732959477e+00,1.623075985848117186e+00
4.532120911605524327e+00,1.540919080591951484e+00
4.540106009478089177e+00,1.456323030244229821e+00
4.548091107350654028e+00,1.369473248716415847e+00
4.556076205223218878e+00,1.280609827385852162e+00
4.564061303095783728e+00,1.190034439385355469e+00
4.572046400968348578e+00,1.135601499038535023e+00
4.580031498840913429e+00,1.042005197250178927e+00
4.588016596713478279e+00,9.478124092618216423e-01
4.596001694586043129e+00,8.536114836909887149e-01
4.603986792458607979e+00,7.600738472276089563e-01
4.611971890331172830e+00,6.679527347405844750e-01
4.619956988203737680e+00,6.008797409509275544e-01
4.627942086076302530e+00,5.127306737161757555e-01
4.635927183948867381e+00,4.284830699237828222e-01
4.643912281821432231e+00,3.491341764868041153e-01
4.651897379693997081e+00,2.757011264018202068e-01
4.659882477566561931e+00,2.091939223222056832e-01
4.667867575439126782e+00,1.505865488218962878e-01
4.675852673311691632e+00,1.095181104512379378e-01
